date,day_of_week,total_trades,rsi_trades,ib_trades,mom_trades,winners,losers,win_rate,net_pnl,cumulative_pnl,max_open_positions,first_trade_time,last_trade_time,data_period
2018-02-26,Monday,6,4,1,1,1,5,16.7,-320.04,-3494.34,3,2018-02-26 09:45:00,2018-02-26 14:15:00,"2018-2019 (NQ, pre-MNQ)"
2018-02-27,Tuesday,9,4,1,4,2,7,22.2,-412.56,-3906.90,3,2018-02-27 09:30:00,2018-02-27 15:15:00,"2018-2019 (NQ, pre-MNQ)"
2018-02-28,Wednesday,7,3,1,3,3,4,42.9,484.62,-3422.28,3,2018-02-28 09:30:00,2018-02-28 15:30:00,"2018-2019 (NQ, pre-MNQ)"
2018-03-01,Thursday,9,5,0,4,2,7,22.2,-289.56,-3711.84,3,2018-03-01 09:30:00,2018-03-01 14:00:00,"2018-2019 (NQ, pre-MNQ)"
2018-03-02,Friday,3,2,0,1,1,2,33.3,160.98,-3550.86,3,2018-03-02 09:45:00,2018-03-02 15:45:00,"2018-2019 (NQ, pre-MNQ)"
2018-03-05,Monday,7,4,1,2,1,6,14.3,-590.88,-4141.74,3,2018-03-05 09:30:00,2018-03-05 15:00:00,"2018-2019 (NQ, pre-MNQ)"
2018-03-06,Tuesday,5,1,1,3,1,4,20.0,-170.70,-4312.44,3,2018-03-06 10:00:00,2018-03-06 11:30:00,"2018-2019 (NQ, pre-MNQ)"
2018-03-07,Wednesday,9,3,1,5,5,4,55.6,85.44,-4227.00,3,2018-03-07 10:00:00,2018-03-07 15:45:00,"2018-2019 (NQ, pre-MNQ)"
2018-03-08,Thursday,3,2,0,1,1,2,33.3,-109.02,-4336.02,3,2018-03-08 09:45:00,2018-03-08 15:45:00,"2018-2019 (NQ, pre-MNQ)"
2018-03-09,Friday,6,6,0,0,0,6,0.0,-546.54,-4882.56,3,2018-03-09 09:45:00,2018-03-09 15:15:00,"2018-2019 (NQ, pre-MNQ)"
2018-03-12,Monday,6,3,1,2,2,4,33.3,-12.54,-4895.10,3,2018-03-12 09:30:00,2018-03-12 12:15:00,"2018-2019 (NQ, pre-MNQ)"
2018-03-13,Tuesday,10,7,0,3,4,6,40.0,515.10,-4380.00,3,2018-03-13 09:30:00,2018-03-13 15:30:00,"2018-2019 (NQ, pre-MNQ)"
2018-03-14,Wednesday,5,1,1,3,2,3,40.0,127.80,-4252.20,3,2018-03-14 10:30:00,2018-03-14 14:45:00,"2018-2019 (NQ, pre-MNQ)"
2018-03-15,Thursday,5,2,1,2,2,3,40.0,24.30,-4227.90,3,2018-03-15 09:45:00,2018-03-15 14:00:00,"2018-2019 (NQ, pre-MNQ)"
2018-03-16,Friday,4,2,0,2,3,1,75.0,92.64,-4135.26,3,2018-03-16 09:45:00,2018-03-16 12:00:00,"2018-2019 (NQ, pre-MNQ)"
2018-03-19,Monday,11,7,1,3,3,8,27.3,260.76,-3874.50,3,2018-03-19 09:30:00,2018-03-19 13:30:00,"2018-2019 (NQ, pre-MNQ)"
2018-03-20,Tuesday,5,2,1,2,4,1,80.0,244.80,-3629.70,3,2018-03-20 09:30:00,2018-03-20 15:15:00,"2018-2019 (NQ, pre-MNQ)"
2018-03-21,Wednesday,6,1,0,5,1,5,16.7,123.96,-3505.74,3,2018-03-21 10:15:00,2018-03-21 15:30:00,"2018-2019 (NQ, pre-MNQ)"
2018-03-22,Thursday,6,5,0,1,1,5,16.7,-278.04,-3783.78,3,2018-03-22 09:45:00,2018-03-22 15:45:00,"2018-2019 (NQ, pre-MNQ)"
2018-03-23,Friday,7,4,0,3,1,6,14.3,-524.88,-4308.66,3,2018-03-23 09:30:00,2018-03-23 15:30:00,"2018-2019 (NQ, pre-MNQ)"
2018-03-26,Monday,6,4,0,2,1,5,16.7,-171.54,-4480.20,3,2018-03-26 09:30:00,2018-03-26 15:30:00,"2018-2019 (NQ, pre-MNQ)"
2018-03-27,Tuesday,10,5,1,4,3,7,30.0,713.10,-3767.10,3,2018-03-27 09:30:00,2018-03-27 15:30:00,"2018-2019 (NQ, pre-MNQ)"
2018-03-28,Wednesday,6,4,0,2,1,5,16.7,147.96,-3619.14,3,2018-03-28 09:30:00,2018-03-28 11:30:00,"2018-2019 (NQ, pre-MNQ)"
2018-03-29,Thursday,6,4,0,2,2,4,33.3,188.46,-3430.68,3,2018-03-29 09:45:00,2018-03-29 15:15:00,"2018-2019 (NQ, pre-MNQ)"
2018-04-02,Monday,12,9,0,3,2,10,16.7,127.92,-3302.76,3,2018-04-02 09:45:00,2018-04-02 14:45:00,"2018-2019 (NQ, pre-MNQ)"
2018-04-03,Tuesday,4,1,0,3,0,4,0.0,-417.36,-3720.12,3,2018-04-03 09:45:00,2018-04-03 15:00:00,"2018-2019 (NQ, pre-MNQ)"
2018-04-04,Wednesday,6,4,0,2,2,4,33.3,-90.54,-3810.66,3,2018-04-04 11:00:00,2018-04-04 15:45:00,"2018-2019 (NQ, pre-MNQ)"
2018-04-05,Thursday,8,4,1,3,2,6,25.0,-186.72,-3997.38,3,2018-04-05 09:30:00,2018-04-05 13:45:00,"2018-2019 (NQ, pre-MNQ)"
2018-04-06,Friday,8,6,0,2,3,5,37.5,536.28,-3461.10,3,2018-04-06 10:15:00,2018-04-06 15:00:00,"2018-2019 (NQ, pre-MNQ)"
2018-04-09,Monday,8,5,0,3,1,7,12.5,-474.72,-3935.82,3,2018-04-09 09:30:00,2018-04-09 15:30:00,"2018-2019 (NQ, pre-MNQ)"
2018-04-10,Tuesday,6,3,1,2,1,5,16.7,-374.04,-4309.86,3,2018-04-10 09:30:00,2018-04-10 15:15:00,"2018-2019 (NQ, pre-MNQ)"
2018-04-11,Wednesday,4,1,1,2,2,2,50.0,379.14,-3930.72,3,2018-04-11 10:00:00,2018-04-11 15:30:00,"2018-2019 (NQ, pre-MNQ)"
2018-04-12,Thursday,4,1,1,2,2,2,50.0,-96.36,-4027.08,3,2018-04-12 09:45:00,2018-04-12 13:30:00,"2018-2019 (NQ, pre-MNQ)"
2018-04-13,Friday,4,1,1,2,2,2,50.0,137.64,-3889.44,3,2018-04-13 09:30:00,2018-04-13 15:15:00,"2018-2019 (NQ, pre-MNQ)"
2018-04-16,Monday,3,1,1,1,1,2,33.3,-190.02,-4079.46,3,2018-04-16 10:30:00,2018-04-16 13:00:00,"2018-2019 (NQ, pre-MNQ)"
2018-04-17,Tuesday,8,7,0,1,2,6,25.0,-305.22,-4384.68,3,2018-04-17 09:45:00,2018-04-17 15:30:00,"2018-2019 (NQ, pre-MNQ)"
2018-04-18,Wednesday,2,0,0,2,1,1,50.0,2.82,-4381.86,3,2018-04-18 10:00:00,2018-04-18 10:30:00,"2018-2019 (NQ, pre-MNQ)"
2018-04-19,Thursday,6,3,0,3,3,3,50.0,-20.04,-4401.90,3,2018-04-19 09:30:00,2018-04-19 15:45:00,"2018-2019 (NQ, pre-MNQ)"
2018-04-20,Friday,10,6,1,3,4,6,40.0,-140.40,-4542.30,3,2018-04-20 09:45:00,2018-04-20 15:15:00,"2018-2019 (NQ, pre-MNQ)"
2018-04-23,Monday,9,5,1,3,2,7,22.2,-241.56,-4783.86,3,2018-04-23 09:45:00,2018-04-23 15:00:00,"2018-2019 (NQ, pre-MNQ)"
2018-04-24,Tuesday,12,7,1,4,4,8,33.3,379.92,-4403.94,3,2018-04-24 09:45:00,2018-04-24 14:30:00,"2018-2019 (NQ, pre-MNQ)"
2018-04-25,Wednesday,3,1,0,2,1,2,33.3,376.98,-4026.96,3,2018-04-25 09:45:00,2018-04-25 11:15:00,"2018-2019 (NQ, pre-MNQ)"
2018-04-26,Thursday,8,5,1,2,1,7,12.5,-681.72,-4708.68,3,2018-04-26 09:30:00,2018-04-26 14:45:00,"2018-2019 (NQ, pre-MNQ)"
2018-04-27,Friday,3,1,0,2,1,2,33.3,90.48,-4618.20,3,2018-04-27 09:45:00,2018-04-27 10:45:00,"2018-2019 (NQ, pre-MNQ)"
2018-04-30,Monday,8,4,1,3,2,6,25.0,-167.22,-4785.42,3,2018-04-30 09:45:00,2018-04-30 13:00:00,"2018-2019 (NQ, pre-MNQ)"
2018-05-01,Tuesday,6,3,1,2,1,5,16.7,-419.04,-5204.46,3,2018-05-01 09:30:00,2018-05-01 15:45:00,"2018-2019 (NQ, pre-MNQ)"
2018-05-02,Wednesday,9,3,1,5,3,6,33.3,338.94,-4865.52,3,2018-05-02 09:30:00,2018-05-02 15:30:00,"2018-2019 (NQ, pre-MNQ)"
2018-05-03,Thursday,7,3,1,3,2,5,28.6,-451.38,-5316.90,3,2018-05-03 09:30:00,2018-05-03 14:45:00,"2018-2019 (NQ, pre-MNQ)"
2018-05-04,Friday,8,6,1,1,2,6,25.0,296.28,-5020.62,3,2018-05-04 09:45:00,2018-05-04 14:45:00,"2018-2019 (NQ, pre-MNQ)"
2018-05-07,Monday,7,3,1,3,2,5,28.6,-356.88,-5377.50,3,2018-05-07 09:45:00,2018-05-07 15:15:00,"2018-2019 (NQ, pre-MNQ)"
2018-05-08,Tuesday,7,1,1,5,3,4,42.9,-130.38,-5507.88,3,2018-05-08 09:45:00,2018-05-08 15:15:00,"2018-2019 (NQ, pre-MNQ)"
2018-05-09,Wednesday,8,5,0,3,2,6,25.0,-344.22,-5852.10,3,2018-05-09 09:45:00,2018-05-09 15:00:00,"2018-2019 (NQ, pre-MNQ)"
2018-05-10,Thursday,5,3,0,2,1,4,20.0,-211.20,-6063.30,3,2018-05-10 09:45:00,2018-05-10 15:15:00,"2018-2019 (NQ, pre-MNQ)"
2018-05-11,Friday,5,2,0,3,2,3,40.0,142.80,-5920.50,3,2018-05-11 09:30:00,2018-05-11 15:45:00,"2018-2019 (NQ, pre-MNQ)"
2018-05-14,Monday,5,3,0,2,2,3,40.0,-182.70,-6103.20,3,2018-05-14 09:45:00,2018-05-14 14:15:00,"2018-2019 (NQ, pre-MNQ)"
2018-05-15,Tuesday,6,4,0,2,3,3,50.0,-197.04,-6300.24,3,2018-05-15 09:45:00,2018-05-15 14:00:00,"2018-2019 (NQ, pre-MNQ)"
2018-05-16,Wednesday,6,4,0,2,3,3,50.0,105.96,-6194.28,3,2018-05-16 09:30:00,2018-05-16 15:00:00,"2018-2019 (NQ, pre-MNQ)"
2018-05-17,Thursday,4,2,0,2,2,2,50.0,164.64,-6029.64,3,2018-05-17 09:30:00,2018-05-17 14:15:00,"2018-2019 (NQ, pre-MNQ)"
2018-05-18,Friday,4,3,0,1,2,2,50.0,-120.36,-6150.00,3,2018-05-18 09:30:00,2018-05-18 10:45:00,"2018-2019 (NQ, pre-MNQ)"
2018-05-21,Monday,5,1,1,3,2,3,40.0,-230.70,-6380.70,3,2018-05-21 09:30:00,2018-05-21 14:45:00,"2018-2019 (NQ, pre-MNQ)"
2018-05-22,Tuesday,4,1,0,3,2,2,50.0,76.14,-6304.56,3,2018-05-22 09:30:00,2018-05-22 15:45:00,"2018-2019 (NQ, pre-MNQ)"
2018-05-23,Wednesday,8,4,1,3,3,5,37.5,-272.22,-6576.78,3,2018-05-23 09:30:00,2018-05-23 15:15:00,"2018-2019 (NQ, pre-MNQ)"
2018-05-24,Thursday,5,3,0,2,2,3,40.0,588.30,-5988.48,3,2018-05-24 09:30:00,2018-05-24 13:30:00,"2018-2019 (NQ, pre-MNQ)"
2018-05-25,Friday,4,2,1,1,3,1,75.0,50.64,-5937.84,3,2018-05-25 10:00:00,2018-05-25 14:00:00,"2018-2019 (NQ, pre-MNQ)"
2018-05-28,Monday,2,2,0,0,1,1,50.0,163.32,-5774.52,3,2018-05-28 10:45:00,2018-05-28 12:45:00,"2018-2019 (NQ, pre-MNQ)"
2018-05-29,Tuesday,6,2,1,3,2,4,33.3,51.96,-5722.56,3,2018-05-29 10:15:00,2018-05-29 15:45:00,"2018-2019 (NQ, pre-MNQ)"
2018-05-30,Wednesday,4,3,0,1,2,2,50.0,-160.86,-5883.42,3,2018-05-30 09:45:00,2018-05-30 12:15:00,"2018-2019 (NQ, pre-MNQ)"
2018-05-31,Thursday,4,1,0,3,2,2,50.0,-22.86,-5906.28,3,2018-05-31 09:45:00,2018-05-31 11:30:00,"2018-2019 (NQ, pre-MNQ)"
2018-06-01,Friday,8,5,1,2,3,5,37.5,-57.72,-5964.00,3,2018-06-01 09:30:00,2018-06-01 13:30:00,"2018-2019 (NQ, pre-MNQ)"
2018-06-04,Monday,6,3,1,2,4,2,66.7,102.96,-5861.04,3,2018-06-04 09:30:00,2018-06-04 12:30:00,"2018-2019 (NQ, pre-MNQ)"
2018-06-05,Tuesday,6,3,0,3,2,4,33.3,-122.04,-5983.08,3,2018-06-05 09:45:00,2018-06-05 15:00:00,"2018-2019 (NQ, pre-MNQ)"
2018-06-06,Wednesday,7,3,1,3,1,6,14.3,-461.88,-6444.96,3,2018-06-06 09:45:00,2018-06-06 14:45:00,"2018-2019 (NQ, pre-MNQ)"
2018-06-07,Thursday,6,3,0,3,3,3,50.0,-132.54,-6577.50,3,2018-06-07 09:30:00,2018-06-07 13:30:00,"2018-2019 (NQ, pre-MNQ)"
2018-06-08,Friday,2,2,0,0,1,1,50.0,52.32,-6525.18,3,2018-06-08 09:45:00,2018-06-08 10:45:00,"2018-2019 (NQ, pre-MNQ)"
2018-06-11,Monday,4,2,0,2,1,3,25.0,-259.86,-6785.04,3,2018-06-11 09:45:00,2018-06-11 13:15:00,"2018-2019 (NQ, pre-MNQ)"
2018-06-12,Tuesday,4,2,0,2,1,3,25.0,-115.86,-6900.90,3,2018-06-12 09:30:00,2018-06-12 14:30:00,"2018-2019 (NQ, pre-MNQ)"
2018-06-13,Wednesday,7,4,0,3,2,5,28.6,-301.38,-7202.28,3,2018-06-13 09:30:00,2018-06-13 15:15:00,"2018-2019 (NQ, pre-MNQ)"
2018-06-14,Thursday,5,2,1,2,1,4,20.0,-367.20,-7569.48,3,2018-06-14 09:30:00,2018-06-14 13:45:00,"2018-2019 (NQ, pre-MNQ)"
2018-06-15,Friday,5,1,1,3,1,4,20.0,-208.20,-7777.68,3,2018-06-15 09:45:00,2018-06-15 14:30:00,"2018-2019 (NQ, pre-MNQ)"
2018-06-18,Monday,3,1,1,1,2,1,66.7,286.98,-7490.70,3,2018-06-18 09:30:00,2018-06-18 10:15:00,"2018-2019 (NQ, pre-MNQ)"
2018-06-19,Tuesday,6,5,0,1,1,5,16.7,-351.54,-7842.24,3,2018-06-19 09:30:00,2018-06-19 15:00:00,"2018-2019 (NQ, pre-MNQ)"
2018-06-20,Wednesday,7,5,0,2,3,4,42.9,28.62,-7813.62,3,2018-06-20 09:30:00,2018-06-20 14:30:00,"2018-2019 (NQ, pre-MNQ)"
2018-06-21,Thursday,7,4,1,2,4,3,57.1,367.62,-7446.00,3,2018-06-21 09:30:00,2018-06-21 15:45:00,"2018-2019 (NQ, pre-MNQ)"
2018-06-22,Friday,3,2,0,1,2,1,66.7,45.48,-7400.52,3,2018-06-22 09:45:00,2018-06-22 10:30:00,"2018-2019 (NQ, pre-MNQ)"
2018-06-25,Monday,10,7,0,3,5,5,50.0,948.60,-6451.92,3,2018-06-25 09:30:00,2018-06-25 15:45:00,"2018-2019 (NQ, pre-MNQ)"
2018-06-26,Tuesday,3,3,0,0,2,1,66.7,-16.02,-6467.94,3,2018-06-26 09:45:00,2018-06-26 13:15:00,"2018-2019 (NQ, pre-MNQ)"
2018-06-27,Wednesday,11,5,1,5,0,11,0.0,-1075.74,-7543.68,3,2018-06-27 09:30:00,2018-06-27 15:15:00,"2018-2019 (NQ, pre-MNQ)"
2018-06-28,Thursday,5,3,0,2,0,5,0.0,-521.70,-8065.38,3,2018-06-28 09:30:00,2018-06-28 15:00:00,"2018-2019 (NQ, pre-MNQ)"
2018-06-29,Friday,4,2,1,1,1,3,25.0,-111.36,-8176.74,3,2018-06-29 09:45:00,2018-06-29 11:15:00,"2018-2019 (NQ, pre-MNQ)"
2018-07-02,Monday,5,3,0,2,1,4,20.0,-134.70,-8311.44,3,2018-07-02 09:30:00,2018-07-02 14:45:00,"2018-2019 (NQ, pre-MNQ)"
2018-07-03,Tuesday,5,3,0,2,2,3,40.0,121.80,-8189.64,3,2018-07-03 09:30:00,2018-07-03 13:00:00,"2018-2019 (NQ, pre-MNQ)"
2018-07-04,Wednesday,1,1,0,0,1,0,100.0,21.66,-8167.98,3,2018-07-04 10:45:00,2018-07-04 10:45:00,"2018-2019 (NQ, pre-MNQ)"
2018-07-05,Thursday,6,2,0,4,2,4,33.3,5.46,-8162.52,3,2018-07-05 09:45:00,2018-07-05 14:15:00,"2018-2019 (NQ, pre-MNQ)"
2018-07-06,Friday,11,7,1,3,3,8,27.3,-219.24,-8381.76,3,2018-07-06 09:30:00,2018-07-06 15:30:00,"2018-2019 (NQ, pre-MNQ)"
2018-07-09,Monday,5,3,1,1,1,4,20.0,-286.20,-8667.96,3,2018-07-09 09:30:00,2018-07-09 14:45:00,"2018-2019 (NQ, pre-MNQ)"
2018-07-10,Tuesday,5,3,0,2,2,3,40.0,-29.70,-8697.66,3,2018-07-10 09:30:00,2018-07-10 13:45:00,"2018-2019 (NQ, pre-MNQ)"
2018-07-11,Wednesday,5,2,1,2,3,2,60.0,84.30,-8613.36,3,2018-07-11 09:30:00,2018-07-11 11:30:00,"2018-2019 (NQ, pre-MNQ)"
2018-07-12,Thursday,9,5,1,3,3,6,33.3,-100.56,-8713.92,3,2018-07-12 09:30:00,2018-07-12 13:30:00,"2018-2019 (NQ, pre-MNQ)"
2018-07-13,Friday,6,3,1,2,2,4,33.3,-209.04,-8922.96,3,2018-07-13 09:30:00,2018-07-13 12:15:00,"2018-2019 (NQ, pre-MNQ)"
2018-07-16,Monday,8,2,1,5,2,6,25.0,-336.72,-9259.68,3,2018-07-16 09:45:00,2018-07-16 14:45:00,"2018-2019 (NQ, pre-MNQ)"
2018-07-17,Tuesday,6,4,0,2,3,3,50.0,626.46,-8633.22,3,2018-07-17 09:45:00,2018-07-17 15:45:00,"2018-2019 (NQ, pre-MNQ)"
2018-07-18,Wednesday,2,0,1,1,0,2,0.0,-87.18,-8720.40,3,2018-07-18 09:45:00,2018-07-18 10:30:00,"2018-2019 (NQ, pre-MNQ)"
2018-07-19,Thursday,8,5,0,3,3,5,37.5,-246.72,-8967.12,3,2018-07-19 09:30:00,2018-07-19 15:15:00,"2018-2019 (NQ, pre-MNQ)"
2018-07-20,Friday,6,2,0,4,2,4,33.3,9.96,-8957.16,3,2018-07-20 09:30:00,2018-07-20 14:45:00,"2018-2019 (NQ, pre-MNQ)"
2018-07-23,Monday,4,2,0,2,2,2,50.0,-70.86,-9028.02,3,2018-07-23 09:45:00,2018-07-23 14:45:00,"2018-2019 (NQ, pre-MNQ)"
2018-07-24,Tuesday,5,2,1,2,3,2,60.0,196.80,-8831.22,3,2018-07-24 09:30:00,2018-07-24 13:30:00,"2018-2019 (NQ, pre-MNQ)"
2018-07-25,Wednesday,9,6,1,2,3,6,33.3,230.94,-8600.28,3,2018-07-25 09:30:00,2018-07-25 15:45:00,"2018-2019 (NQ, pre-MNQ)"
2018-07-26,Thursday,2,1,0,1,1,1,50.0,32.82,-8567.46,3,2018-07-26 10:00:00,2018-07-26 10:00:00,"2018-2019 (NQ, pre-MNQ)"
2018-07-27,Friday,8,6,0,2,2,6,25.0,-98.22,-8665.68,3,2018-07-27 10:00:00,2018-07-27 14:45:00,"2018-2019 (NQ, pre-MNQ)"
2018-07-30,Monday,5,3,0,2,1,4,20.0,-221.70,-8887.38,3,2018-07-30 09:45:00,2018-07-30 12:45:00,"2018-2019 (NQ, pre-MNQ)"
2018-07-31,Tuesday,5,3,0,2,2,3,40.0,-203.70,-9091.08,3,2018-07-31 09:45:00,2018-07-31 12:15:00,"2018-2019 (NQ, pre-MNQ)"
2018-08-01,Wednesday,7,2,1,4,1,6,14.3,-397.38,-9488.46,3,2018-08-01 09:30:00,2018-08-01 14:15:00,"2018-2019 (NQ, pre-MNQ)"
2018-08-02,Thursday,9,6,1,2,3,6,33.3,347.94,-9140.52,3,2018-08-02 10:15:00,2018-08-02 15:30:00,"2018-2019 (NQ, pre-MNQ)"
2018-08-03,Friday,5,2,1,2,1,4,20.0,-418.20,-9558.72,3,2018-08-03 09:45:00,2018-08-03 11:15:00,"2018-2019 (NQ, pre-MNQ)"
2018-08-06,Monday,7,4,1,2,1,6,14.3,-460.38,-10019.10,3,2018-08-06 10:00:00,2018-08-06 14:45:00,"2018-2019 (NQ, pre-MNQ)"
2018-08-07,Tuesday,5,2,1,2,2,3,40.0,-151.20,-10170.30,3,2018-08-07 09:45:00,2018-08-07 13:00:00,"2018-2019 (NQ, pre-MNQ)"
2018-08-08,Wednesday,5,1,1,3,3,2,60.0,136.80,-10033.50,3,2018-08-08 09:45:00,2018-08-08 12:00:00,"2018-2019 (NQ, pre-MNQ)"
2018-08-09,Thursday,3,0,0,3,1,2,33.3,-191.52,-10225.02,3,2018-08-09 09:30:00,2018-08-09 12:00:00,"2018-2019 (NQ, pre-MNQ)"
2018-08-10,Friday,9,4,1,4,2,7,22.2,-604.56,-10829.58,3,2018-08-10 09:30:00,2018-08-10 14:15:00,"2018-2019 (NQ, pre-MNQ)"
2018-08-13,Monday,5,2,1,2,3,2,60.0,153.30,-10676.28,3,2018-08-13 09:45:00,2018-08-13 11:30:00,"2018-2019 (NQ, pre-MNQ)"
2018-08-14,Tuesday,3,1,1,1,1,2,33.3,-232.02,-10908.30,3,2018-08-14 09:30:00,2018-08-14 12:30:00,"2018-2019 (NQ, pre-MNQ)"
2018-08-15,Wednesday,5,3,0,2,2,3,40.0,-140.70,-11049.00,3,2018-08-15 09:45:00,2018-08-15 11:45:00,"2018-2019 (NQ, pre-MNQ)"
2018-08-16,Thursday,5,4,0,1,2,3,40.0,70.80,-10978.20,3,2018-08-16 09:45:00,2018-08-16 15:45:00,"2018-2019 (NQ, pre-MNQ)"
2018-08-17,Friday,7,5,1,1,3,4,42.9,72.12,-10906.08,3,2018-08-17 09:30:00,2018-08-17 15:00:00,"2018-2019 (NQ, pre-MNQ)"
2018-08-20,Monday,2,1,0,1,1,1,50.0,-1.68,-10907.76,3,2018-08-20 10:00:00,2018-08-20 14:00:00,"2018-2019 (NQ, pre-MNQ)"
2018-08-21,Tuesday,10,5,1,4,4,6,40.0,-186.90,-11094.66,3,2018-08-21 09:30:00,2018-08-21 15:00:00,"2018-2019 (NQ, pre-MNQ)"
2018-08-22,Wednesday,6,2,1,3,1,5,16.7,-410.04,-11504.70,3,2018-08-22 09:45:00,2018-08-22 11:30:00,"2018-2019 (NQ, pre-MNQ)"
2018-08-23,Thursday,6,4,0,2,3,3,50.0,432.96,-11071.74,3,2018-08-23 09:45:00,2018-08-23 15:45:00,"2018-2019 (NQ, pre-MNQ)"
2018-08-24,Friday,3,2,0,1,2,1,66.7,106.98,-10964.76,3,2018-08-24 09:45:00,2018-08-24 11:45:00,"2018-2019 (NQ, pre-MNQ)"
2018-08-27,Monday,4,3,0,1,2,2,50.0,-27.36,-10992.12,3,2018-08-27 09:45:00,2018-08-27 12:00:00,"2018-2019 (NQ, pre-MNQ)"
2018-08-28,Tuesday,3,1,0,2,0,3,0.0,-215.52,-11207.64,3,2018-08-28 09:30:00,2018-08-28 12:00:00,"2018-2019 (NQ, pre-MNQ)"
2018-08-29,Wednesday,7,5,0,2,3,4,42.9,52.62,-11155.02,3,2018-08-29 09:30:00,2018-08-29 15:15:00,"2018-2019 (NQ, pre-MNQ)"
2018-08-30,Thursday,7,4,0,3,2,5,28.6,46.62,-11108.40,3,2018-08-30 10:00:00,2018-08-30 15:15:00,"2018-2019 (NQ, pre-MNQ)"
2018-08-31,Friday,3,0,1,2,2,1,66.7,0.48,-11107.92,3,2018-08-31 09:45:00,2018-08-31 15:45:00,"2018-2019 (NQ, pre-MNQ)"
2018-09-03,Monday,3,3,0,0,1,2,33.3,231.48,-10876.44,3,2018-09-03 09:45:00,2018-09-03 12:45:00,"2018-2019 (NQ, pre-MNQ)"
2018-09-04,Tuesday,4,1,0,3,2,2,50.0,-97.86,-10974.30,3,2018-09-04 09:45:00,2018-09-04 12:30:00,"2018-2019 (NQ, pre-MNQ)"
2018-09-05,Wednesday,6,4,0,2,2,4,33.3,18.96,-10955.34,3,2018-09-05 09:30:00,2018-09-05 11:30:00,"2018-2019 (NQ, pre-MNQ)"
2018-09-06,Thursday,7,5,0,2,2,5,28.6,-335.88,-11291.22,3,2018-09-06 09:45:00,2018-09-06 12:45:00,"2018-2019 (NQ, pre-MNQ)"
2018-09-07,Friday,5,1,0,4,2,3,40.0,-269.70,-11560.92,3,2018-09-07 10:00:00,2018-09-07 15:45:00,"2018-2019 (NQ, pre-MNQ)"
2018-09-10,Monday,3,0,1,2,0,3,0.0,-199.02,-11759.94,3,2018-09-10 09:45:00,2018-09-10 11:15:00,"2018-2019 (NQ, pre-MNQ)"
2018-09-11,Tuesday,5,3,0,2,2,3,40.0,-94.20,-11854.14,3,2018-09-11 10:00:00,2018-09-11 12:15:00,"2018-2019 (NQ, pre-MNQ)"
2018-09-12,Wednesday,7,3,1,3,1,6,14.3,-419.88,-12274.02,3,2018-09-12 10:00:00,2018-09-12 12:00:00,"2018-2019 (NQ, pre-MNQ)"
2018-09-13,Thursday,5,3,0,2,2,3,40.0,-202.20,-12476.22,3,2018-09-13 09:45:00,2018-09-13 12:15:00,"2018-2019 (NQ, pre-MNQ)"
2018-09-14,Friday,6,2,1,3,2,4,33.3,-164.04,-12640.26,3,2018-09-14 09:30:00,2018-09-14 12:30:00,"2018-2019 (NQ, pre-MNQ)"
2018-09-17,Monday,8,5,0,3,3,5,37.5,146.28,-12493.98,3,2018-09-17 09:45:00,2018-09-17 15:45:00,"2018-2019 (NQ, pre-MNQ)"
2018-09-18,Tuesday,3,2,0,1,2,1,66.7,163.98,-12330.00,3,2018-09-18 09:45:00,2018-09-18 11:30:00,"2018-2019 (NQ, pre-MNQ)"
2018-09-19,Wednesday,5,3,0,2,2,3,40.0,-113.70,-12443.70,3,2018-09-19 09:45:00,2018-09-19 15:45:00,"2018-2019 (NQ, pre-MNQ)"
2018-09-20,Thursday,6,4,1,1,3,3,50.0,-230.04,-12673.74,3,2018-09-20 09:45:00,2018-09-20 15:15:00,"2018-2019 (NQ, pre-MNQ)"
2018-09-21,Friday,6,3,0,3,2,4,33.3,-86.04,-12759.78,3,2018-09-21 09:45:00,2018-09-21 15:45:00,"2018-2019 (NQ, pre-MNQ)"
2018-09-24,Monday,3,1,0,2,1,2,33.3,-110.52,-12870.30,3,2018-09-24 09:45:00,2018-09-24 11:30:00,"2018-2019 (NQ, pre-MNQ)"
2018-09-25,Tuesday,3,1,0,2,1,2,33.3,-88.02,-12958.32,3,2018-09-25 09:30:00,2018-09-25 10:30:00,"2018-2019 (NQ, pre-MNQ)"
2018-09-26,Wednesday,7,4,0,3,2,5,28.6,-427.38,-13385.70,3,2018-09-26 09:45:00,2018-09-26 15:30:00,"2018-2019 (NQ, pre-MNQ)"
2018-09-27,Thursday,5,2,1,2,3,2,60.0,175.80,-13209.90,3,2018-09-27 09:30:00,2018-09-27 15:30:00,"2018-2019 (NQ, pre-MNQ)"
2018-09-28,Friday,6,1,1,4,2,4,33.3,-78.54,-13288.44,3,2018-09-28 09:45:00,2018-09-28 15:45:00,"2018-2019 (NQ, pre-MNQ)"
2018-10-01,Monday,7,4,1,2,1,6,14.3,-328.38,-13616.82,3,2018-10-01 09:45:00,2018-10-01 15:30:00,"2018-2019 (NQ, pre-MNQ)"
2018-10-02,Tuesday,3,1,0,2,2,1,66.7,261.48,-13355.34,3,2018-10-02 10:00:00,2018-10-02 15:15:00,"2018-2019 (NQ, pre-MNQ)"
2018-10-03,Wednesday,5,2,0,3,2,3,40.0,352.80,-13002.54,3,2018-10-03 10:15:00,2018-10-03 15:30:00,"2018-2019 (NQ, pre-MNQ)"
